InvoiceNo,StockCode,ProductName,Quantity,InvoiceDate,Date,Month,UnitPrice,Revenue,CustomerID,Country
558484,23288,Green Vintage Spot Beaker,16,2011-06-30 10:09:00,2011-06-30,2011-06,0.85,13.6,14267.0,United Kingdom
551880,48111,Doormat 3 Smiley Cats,2,2011-05-05 09:05:00,2011-05-05,2011-05,7.95,15.9,17374.0,United Kingdom
569523,23066,Small Deco Jewellery Stand,1,2011-10-04 14:41:00,2011-10-04,2011-10,8.25,8.25,16033.0,United Kingdom
565410,23199,Jumbo Bag Apples,10,2011-09-04 11:17:00,2011-09-04,2011-09,2.08,20.8,14691.0,United Kingdom
541421,84596E,Small Licorice Des Pink Bowl,14,2011-01-17 17:44:00,2011-01-17,2011-01,0.83,11.62,,United Kingdom
572552,22377,Bottle Bag Retrospot,1,2011-10-24 17:07:00,2011-10-24,2011-10,4.13,4.13,14096.0,United Kingdom
547070,22931,Baking Mould Heart White Chocolate,1,2011-03-20 13:58:00,2011-03-20,2011-03,2.55,2.55,16115.0,United Kingdom
579711,22597,Musical Zinc Heart Decoration,2,2011-11-30 14:17:00,2011-11-30,2011-11,0.29,0.58,15060.0,United Kingdom
548952,21424,Woodland Storage Box Large,1,2011-04-05 10:46:00,2011-04-05,2011-04,2.95,2.95,15572.0,United Kingdom
564743,21864,Union Jack Flag Passport Cover,1,2011-08-28 15:17:00,2011-08-28,2011-08,2.1,2.1,14606.0,United Kingdom
569241,22489,Pack Of 12 Traditional Crayons,24,2011-10-03 09:30:00,2011-10-03,2011-10,0.42,10.08,14488.0,United Kingdom
562213,21977,Pack Of 60 Pink Paisley Cake Cases,6,2011-08-03 13:39:00,2011-08-03,2011-08,0.55,3.3000000000000003,13975.0,United Kingdom
564735,22984,Card Gingham Rose,12,2011-08-28 13:35:00,2011-08-28,2011-08,0.42,5.04,15856.0,United Kingdom
569238,23504,Playing Cards Jubilee Union Jack,2,2011-10-02 15:52:00,2011-10-02,2011-10,1.25,2.5,17954.0,United Kingdom
541676,20711,Jumbo Bag Toys,10,2011-01-20 14:01:00,2011-01-20,2011-01,1.95,19.5,15379.0,United Kingdom
569524,23517,Embroidered Ribbon Reel Rebecca,1,2011-10-04 14:42:00,2011-10-04,2011-10,2.89,2.89,14506.0,United Kingdom
539631,22792,Fluted Antique Candle Holder,1,2010-12-20 15:03:00,2010-12-20,2010-12,1.66,1.66,,United Kingdom
552572,85099B,Jumbo Bag Red Retrospot,200,2011-05-10 12:11:00,2011-05-10,2011-05,1.79,358.0,14680.0,United Kingdom
537434,85034C,3 Rose Morris Boxed Candles,1,2010-12-06 16:57:00,2010-12-06,2010-12,8.47,8.47,,United Kingdom
566495,23239,Set Of 4 Knick Knack Tins Poppies,3,2011-09-13 11:14:00,2011-09-13,2011-09,4.15,12.450000000000001,15529.0,United Kingdom
577091,21464,Disco Ball Rotator Battery Operated,2,2011-11-17 16:29:00,2011-11-17,2011-11,4.25,8.5,16531.0,United Kingdom
541975,21246,Red Retrospot Big Bowl,12,2011-01-24 14:24:00,2011-01-24,2011-01,4.95,59.400000000000006,,Hong Kong
574485,21928,Jumbo Bag Scandinavian Blue Paisley,100,2011-11-04 12:56:00,2011-11-04,2011-11,1.79,179.0,13798.0,United Kingdom
536412,85049E,Scandinavian Reds Ribbons,12,2010-12-01 11:49:00,2010-12-01,2010-12,1.25,15.0,17920.0,United Kingdom
551982,20992,Jazz Hearts Purse Notebook,24,2011-05-05 13:56:00,2011-05-05,2011-05,0.85,20.4,15023.0,United Kingdom
543040,22087,Paper Bunting White Lace,13,2011-02-02 17:06:00,2011-02-02,2011-02,2.95,38.35,17337.0,United Kingdom
560650,21058,Party Invites Woodland,2,2011-07-20 11:38:00,2011-07-20,2011-07,0.85,1.7,15529.0,United Kingdom
562106,21221,Set/4 Badges Cute Creatures,1,2011-08-02 15:19:00,2011-08-02,2011-08,1.25,1.25,14076.0,United Kingdom
568134,22361,Glass Jar Daisy Fresh Cotton Wool,1,2011-09-23 17:02:00,2011-09-23,2011-09,5.79,5.79,,United Kingdom
565303,20983,12 Pencils Tall Tube Red Retrospot,4,2011-09-02 12:17:00,2011-09-02,2011-09,0.85,3.4,,Unspecified
569253,23229,Vintage Donkey Tail Game,6,2011-10-03 10:55:00,2011-10-03,2011-10,3.75,22.5,13635.0,United Kingdom
564191,85032A,Romantic Images Gift Wrap Set,1,2011-08-23 16:16:00,2011-08-23,2011-08,0.65,0.65,17315.0,United Kingdom
556502,20983,12 Pencils Tall Tube Red Retrospot,12,2011-06-13 08:43:00,2011-06-13,2011-06,0.85,10.2,13761.0,United Kingdom
562888,22970,London Bus Coffee Mug,6,2011-08-10 11:58:00,2011-08-10,2011-08,2.55,15.299999999999999,14388.0,United Kingdom
553937,22631,Circus Parade Lunch Box,1,2011-05-20 10:33:00,2011-05-20,2011-05,1.95,1.95,14056.0,United Kingdom
578067,23137,Zinc Wire Sweetheart Letter Tray,1,2011-11-22 15:43:00,2011-11-22,2011-11,7.46,7.46,,United Kingdom
563928,90081C,Lily Brooch Olive Colour,3,2011-08-21 15:17:00,2011-08-21,2011-08,4.95,14.850000000000001,17059.0,United Kingdom
572194,21394,Red Polkadot Beaker,3,2011-10-21 11:43:00,2011-10-21,2011-10,0.39,1.17,17832.0,United Kingdom
569827,23247,Biscuit Tin 50'S Christmas,6,2011-10-06 12:26:00,2011-10-06,2011-10,2.89,17.34,13591.0,United Kingdom
541110,22717,Card Dog And Ball,12,2011-01-13 15:11:00,2011-01-13,2011-01,0.42,5.04,15916.0,United Kingdom
573585,84661C,Pink Square Table Clock,1,2011-10-31 14:41:00,2011-10-31,2011-10,4.96,4.96,,United Kingdom
557350,22784,Lantern Cream Gazebo,3,2011-06-20 10:41:00,2011-06-20,2011-06,4.95,14.850000000000001,16670.0,United Kingdom
578067,21174,Pottering In The Shed Metal Sign,2,2011-11-22 15:43:00,2011-11-22,2011-11,4.13,8.26,,United Kingdom
558368,20712,Jumbo Bag Woodland Animals,10,2011-06-28 15:36:00,2011-06-28,2011-06,2.08,20.8,14329.0,United Kingdom
576851,21900,"Key Fob , Shed",1,2011-11-16 15:41:00,2011-11-16,2011-11,0.65,0.65,15967.0,United Kingdom
573923,23555,Landmark Frame Notting Hill,1,2011-11-02 09:31:00,2011-11-02,2011-11,12.5,12.5,17965.0,United Kingdom
567184,23172,Regency Tea Plate Pink,2,2011-09-18 15:41:00,2011-09-18,2011-09,1.65,3.3,16033.0,United Kingdom
545060,21175,Gin + Tonic Diet Metal Sign,3,2011-02-27 13:47:00,2011-02-27,2011-02,2.55,7.6499999999999995,15547.0,United Kingdom
566444,22554,Plasters In Tin Woodland Animals,12,2011-09-12 15:32:00,2011-09-12,2011-09,1.65,19.799999999999997,14020.0,United Kingdom
544336,22858,Easter Tin Keepsake,1,2011-02-17 19:36:00,2011-02-17,2011-02,1.65,1.65,13230.0,United Kingdom
580504,22362,Glass Jar Peacock Bath Salts,1,2011-12-04 13:32:00,2011-12-04,2011-12,2.95,2.95,17936.0,United Kingdom
541130,21041,Red Retrospot Oven Glove Double,3,2011-01-14 10:15:00,2011-01-14,2011-01,5.79,17.37,,United Kingdom
537412,22834,Hand Warmer Babushka Design,96,2010-12-06 15:06:00,2010-12-06,2010-12,1.85,177.60000000000002,14409.0,United Kingdom
569545,22080,Ribbon Reel Polkadots,1,2011-10-04 16:37:00,2011-10-04,2011-10,3.29,3.29,,United Kingdom
542265,21917,Set 12 Kids White Chalk Sticks,3,2011-01-26 17:27:00,2011-01-26,2011-01,0.42,1.26,15867.0,United Kingdom
574963,22988,Soldiers Egg Cup,12,2011-11-08 10:27:00,2011-11-08,2011-11,1.25,15.0,12919.0,United Kingdom
573300,22899,Children'S Apron Dolly Girl,1,2011-10-28 16:10:00,2011-10-28,2011-10,2.1,2.1,16049.0,United Kingdom
571274,23144,Zinc T-Light Holder Stars Small,12,2011-10-16 12:25:00,2011-10-16,2011-10,0.83,9.959999999999999,16934.0,United Kingdom
568650,79190D,Retro Plastic Daisy Tray,15,2011-09-28 11:56:00,2011-09-28,2011-09,0.42,6.3,13505.0,Switzerland
559506,22819,"Birthday Card, Retro Spot",11,2011-07-08 15:17:00,2011-07-08,2011-07,0.42,4.62,,United Kingdom
549583,22715,Card Wedding Day,12,2011-04-11 09:46:00,2011-04-11,2011-04,0.42,5.04,15214.0,United Kingdom
545515,22087,Paper Bunting White Lace,6,2011-03-03 12:06:00,2011-03-03,2011-03,2.95,17.700000000000003,12727.0,France
539631,72598,Set/12 Taper Candles,2,2010-12-20 15:03:00,2010-12-20,2010-12,1.66,3.32,,United Kingdom
573155,21932,Scandinavian Paisley Picnic Bag,10,2011-10-28 08:34:00,2011-10-28,2011-10,1.65,16.5,13632.0,United Kingdom
574896,22555,Plasters In Tin Strongman,1,2011-11-07 14:51:00,2011-11-07,2011-11,1.65,1.65,17014.0,United Kingdom
578515,22751,Feltcraft Princess Olivia Doll,2,2011-11-24 13:40:00,2011-11-24,2011-11,3.75,7.5,16885.0,United Kingdom
578072,23088,Zinc Heart Flower T-Light Holder,16,2011-11-22 16:02:00,2011-11-22,2011-11,1.25,20.0,17759.0,United Kingdom
547690,22899,Children'S Apron Dolly Girl,6,2011-03-24 14:56:00,2011-03-24,2011-03,2.1,12.600000000000001,16063.0,United Kingdom
539225,21166,Cook With Wine Metal Sign,12,2010-12-16 13:02:00,2010-12-16,2010-12,1.95,23.4,15379.0,United Kingdom
537237,22963,Jam Jar With Green Lid,2,2010-12-06 09:58:00,2010-12-06,2010-12,1.66,3.32,,United Kingdom
547386,22256,Felt Farm Animal Chicken,1,2011-03-22 15:52:00,2011-03-22,2011-03,2.46,2.46,,United Kingdom
568729,22632,Hand Warmer Red Retrospot,12,2011-09-28 16:45:00,2011-09-28,2011-09,2.1,25.200000000000003,16909.0,United Kingdom
537154,22147,Feltcraft Butterfly Hearts,1,2010-12-05 13:05:00,2010-12-05,2010-12,1.45,1.45,15808.0,United Kingdom
574720,22173,Metal 4 Hook Hanger French Chateau,3,2011-11-06 14:39:00,2011-11-06,2011-11,3.29,9.870000000000001,14547.0,United Kingdom
545216,90104,Purple Frangipani Hairclip,1,2011-02-28 16:50:00,2011-02-28,2011-02,0.82,0.82,,United Kingdom
537237,22358,Kings Choice Tea Caddy,1,2010-12-06 09:58:00,2010-12-06,2010-12,5.91,5.91,,United Kingdom
560991,22631,Circus Parade Lunch Box,12,2011-07-22 13:29:00,2011-07-22,2011-07,1.95,23.4,12438.0,Norway
562717,22212,Four Hook White Lovebirds,1,2011-08-08 15:42:00,2011-08-08,2011-08,4.13,4.13,,United Kingdom
538881,22167,Oval Wall Mirror Diamante,1,2010-12-14 15:54:00,2010-12-14,2010-12,20.38,20.38,,United Kingdom
558679,10133,Colouring Pencils Brown Tube,20,2011-07-01 10:58:00,2011-07-01,2011-07,0.42,8.4,17800.0,United Kingdom
541219,90071,Ruby Glass Cluster Earrings,1,2011-01-14 14:06:00,2011-01-14,2011-01,1.23,1.23,,United Kingdom
576597,22580,Advent Calendar Gingham Sack,3,2011-11-15 14:57:00,2011-11-15,2011-11,5.95,17.85,14194.0,United Kingdom
574898,23439,Hand Warmer Red Love Heart,8,2011-11-07 15:07:00,2011-11-07,2011-11,2.1,16.8,16242.0,United Kingdom
570680,23310,Bubblegum Ring Assorted,36,2011-10-11 15:36:00,2011-10-11,2011-10,0.42,15.12,13969.0,United Kingdom
569467,23388,Woodland Mini Backpack,4,2011-10-04 11:44:00,2011-10-04,2011-10,4.15,16.6,14291.0,United Kingdom
565233,22197,Popcorn Holder,2,2011-09-02 09:34:00,2011-09-02,2011-09,1.63,3.26,,United Kingdom
569010,21165,Beware Of The Cat Metal Sign,192,2011-09-30 07:36:00,2011-09-30,2011-09,1.45,278.4,14156.0,EIRE
538637,22969,Homemade Jam Scented Candles,12,2010-12-13 13:52:00,2010-12-13,2010-12,1.45,17.4,17611.0,United Kingdom
557481,22654,Deluxe Sewing Kit,1,2011-06-20 14:11:00,2011-06-20,2011-06,12.46,12.46,,United Kingdom
562354,82578,Kitchen Metal Sign,12,2011-08-04 13:15:00,2011-08-04,2011-08,0.55,6.6000000000000005,17470.0,United Kingdom
541981,22352,Lunch Box With Cutlery Retrospot,6,2011-01-24 15:32:00,2011-01-24,2011-01,2.55,15.299999999999999,12691.0,France
559923,22326,Round Snack Boxes Set Of4 Woodland,1,2011-07-13 16:07:00,2011-07-13,2011-07,5.79,5.79,,United Kingdom
559163,21933,Pink Vintage Paisley Picnic Bag,2,2011-07-06 16:33:00,2011-07-06,2011-07,2.46,4.92,,United Kingdom
540098,21129,Silver Fishing Gnome,1,2011-01-04 15:50:00,2011-01-04,2011-01,6.95,6.95,16241.0,United Kingdom
575206,21175,Gin + Tonic Diet Metal Sign,12,2011-11-09 10:26:00,2011-11-09,2011-11,2.08,24.96,14298.0,United Kingdom
557032,23034,Drawer Knob Ceramic Black,6,2011-06-16 13:46:00,2011-06-16,2011-06,1.45,8.7,16011.0,United Kingdom
580092,23480,Mini Lights Woodland Mushrooms,8,2011-12-01 14:38:00,2011-12-01,2011-12,3.75,30.0,13969.0,United Kingdom
563839,22672,French Bathroom Sign Blue Metal,12,2011-08-19 13:24:00,2011-08-19,2011-08,1.65,19.799999999999997,16828.0,United Kingdom
568324,20724,Red Retrospot Charlotte Bag,10,2011-09-26 13:48:00,2011-09-26,2011-09,0.85,8.5,16778.0,United Kingdom
570482,22866,Hand Warmer Scotty Dog Design,1,2011-10-10 17:00:00,2011-10-10,2011-10,2.1,2.1,17459.0,United Kingdom
572192,22650,Ceramic Pirate Chest Money Bank,4,2011-10-21 11:30:00,2011-10-21,2011-10,1.45,5.8,18118.0,United Kingdom
579404,22274,Feltcraft Doll Emily,6,2011-11-29 12:21:00,2011-11-29,2011-11,2.95,17.700000000000003,14126.0,United Kingdom
572758,22195,Large Heart Measuring Spoons,1,2011-10-25 18:39:00,2011-10-25,2011-10,3.29,3.29,,United Kingdom
545075,22381,Toy Tidy Pink Polkadot,5,2011-02-28 09:33:00,2011-02-28,2011-02,2.1,10.5,14211.0,United Kingdom
577101,22150,3 Stripey Mice Feltcraft,12,2011-11-17 16:51:00,2011-11-17,2011-11,1.95,23.4,13138.0,United Kingdom
570482,22781,Gumball Magazine Rack,1,2011-10-10 17:00:00,2011-10-10,2011-10,7.65,7.65,17459.0,United Kingdom
573106,22593,Christmas Gingham Star,12,2011-10-27 15:05:00,2011-10-27,2011-10,0.85,10.2,12626.0,Germany
546423,22171,3 Hook Photo Shelf Antique White,1,2011-03-13 12:39:00,2011-03-13,2011-03,8.5,8.5,14502.0,United Kingdom
545234,22768,Family Photo Frame Cornice,2,2011-03-01 10:26:00,2011-03-01,2011-03,9.95,19.9,18075.0,United Kingdom
546387,22720,Set Of 3 Cake Tins Pantry Design,6,2011-03-11 13:34:00,2011-03-11,2011-03,4.95,29.700000000000003,16766.0,United Kingdom
572969,22835,Hot Water Bottle I Am So Poorly,4,2011-10-27 10:46:00,2011-10-27,2011-10,4.95,19.8,13363.0,United Kingdom
580115,23566,Egg Cup Milkmaid Heidi,3,2011-12-01 16:22:00,2011-12-01,2011-12,2.46,7.38,,United Kingdom
558475,21846,Pink Diamante Pen In Gift Box,4,2011-06-29 15:58:00,2011-06-29,2011-06,2.46,9.84,,United Kingdom
567183,85014A,Black/Blue Polkadot Umbrella,1,2011-09-18 15:32:00,2011-09-18,2011-09,5.95,5.95,14769.0,United Kingdom
577031,23202,Jumbo Bag Vintage Leaf,10,2011-11-17 13:00:00,2011-11-17,2011-11,2.08,20.8,15298.0,United Kingdom
555947,84226,Hen House W Family In Barn & Nest,34,2011-06-08 10:45:00,2011-06-08,2011-06,0.64,21.76,14911.0,EIRE
570412,22174,Photo Cube,1,2011-10-10 13:12:00,2011-10-10,2011-10,1.65,1.65,16385.0,United Kingdom
542997,22625,Red Kitchen Scales,1,2011-02-02 12:16:00,2011-02-02,2011-02,16.63,16.63,,United Kingdom
542777,22382,Lunch Bag Spaceboy Design,10,2011-02-01 08:31:00,2011-02-01,2011-02,1.65,16.5,14911.0,EIRE
550458,84796B,Blue Savannah Picnic Hamper For 2,1,2011-04-18 13:13:00,2011-04-18,2011-04,8.29,8.29,,United Kingdom
537126,21125,Set 6 Football Celebration Candles,1,2010-12-05 12:13:00,2010-12-05,2010-12,1.25,1.25,18118.0,United Kingdom
570019,23396,Le Jardin Botanique Cushion Cover,1,2011-10-07 10:13:00,2011-10-07,2011-10,3.75,3.75,17841.0,United Kingdom
553017,20669,Red Heart Luggage Tag,3,2011-05-12 19:01:00,2011-05-12,2011-05,1.25,3.75,12757.0,Portugal
559436,22560,Traditional Modelling Clay,2,2011-07-08 12:18:00,2011-07-08,2011-07,1.25,2.5,15901.0,United Kingdom
552257,21876,Pottering Mug,2,2011-05-08 11:08:00,2011-05-08,2011-05,1.25,2.5,16923.0,United Kingdom
574720,23202,Jumbo Bag Vintage Leaf,4,2011-11-06 14:39:00,2011-11-06,2011-11,2.08,8.32,14547.0,United Kingdom
557502,20711,Jumbo Bag Toys,2,2011-06-20 15:32:00,2011-06-20,2011-06,4.13,8.26,,United Kingdom
566408,21892,Traditional Wooden Catch Cup Game,2,2011-09-12 13:43:00,2011-09-12,2011-09,1.25,2.5,16984.0,United Kingdom
551059,22789,T-Light Holder Sweetheart Hanging,4,2011-04-26 12:08:00,2011-04-26,2011-04,1.95,7.8,13668.0,United Kingdom
574720,21175,Gin + Tonic Diet Metal Sign,1,2011-11-06 14:39:00,2011-11-06,2011-11,2.55,2.55,14547.0,United Kingdom
573414,84818,Danish Rose Photo Frame,1,2011-10-30 16:15:00,2011-10-30,2011-10,0.79,0.79,16877.0,United Kingdom
567928,20713,Jumbo Bag Owls,10,2011-09-22 17:31:00,2011-09-22,2011-09,2.08,20.8,12380.0,Belgium
560041,15036,Assorted Colours Silk Fan,24,2011-07-14 14:46:00,2011-07-14,2011-07,0.83,19.919999999999998,14156.0,EIRE
567369,23354,6 Gift Tags 50'S Christmas,12,2011-09-20 09:06:00,2011-09-20,2011-09,0.83,9.959999999999999,17527.0,United Kingdom
540459,22497,Set Of 2 Tins Vintage Bathroom,18,2011-01-07 12:35:00,2011-01-07,2011-01,4.25,76.5,16191.0,United Kingdom
574683,22144,Christmas Craft Little Friends,2,2011-11-06 12:50:00,2011-11-06,2011-11,2.1,4.2,16372.0,United Kingdom
552291,21240,Blue Polkadot Cup,8,2011-05-08 14:00:00,2011-05-08,2011-05,0.85,6.8,15421.0,United Kingdom
558475,21931,Jumbo Storage Bag Suki,2,2011-06-29 15:58:00,2011-06-29,2011-06,4.13,8.26,,United Kingdom
547788,85025B,Eau De Nile Heart Shape Photo Frame,1,2011-03-25 12:00:00,2011-03-25,2011-03,3.29,3.29,,United Kingdom
570488,72816,Set/3 Christmas Decoupage Candles,1,2011-10-10 17:12:00,2011-10-10,2011-10,2.46,2.46,14096.0,United Kingdom
559124,84755,Colour Glass T-Light Holder Hanging,16,2011-07-06 12:31:00,2011-07-06,2011-07,0.65,10.4,14621.0,United Kingdom
546092,47599B,Blue Party Bags,6,2011-03-09 11:54:00,2011-03-09,2011-03,2.1,12.600000000000001,17138.0,United Kingdom
537382,22988,Soldiers Egg Cup,12,2010-12-06 13:13:00,2010-12-06,2010-12,1.25,15.0,16710.0,United Kingdom
579507,22055,Mini Cake Stand Hanging Strawbery,8,2011-11-29 16:32:00,2011-11-29,2011-11,1.65,13.2,15297.0,United Kingdom
540028,22846,Bread Bin Diner Style Red,2,2011-01-04 13:38:00,2011-01-04,2011-01,16.95,33.9,14180.0,United Kingdom
565405,22386,Jumbo Bag Pink Polkadot,10,2011-09-04 10:51:00,2011-09-04,2011-09,2.08,20.8,14211.0,United Kingdom
550178,22148,Easter Craft 4 Chicks,12,2011-04-14 17:25:00,2011-04-14,2011-04,1.95,23.4,12662.0,Germany
564729,22499,Wooden Union Jack Bunting,1,2011-08-28 12:44:00,2011-08-28,2011-08,5.95,5.95,13137.0,United Kingdom
574474,M,Manual,4,2011-11-04 12:05:00,2011-11-04,2011-11,0.85,3.4,17979.0,United Kingdom
555865,23140,Triple Wire Hook Ivory Heart,3,2011-06-07 14:30:00,2011-06-07,2011-06,4.15,12.450000000000001,14530.0,United Kingdom
560772,84796B,Blue Savannah Picnic Hamper For 2,1,2011-07-20 16:12:00,2011-07-20,2011-07,8.29,8.29,,United Kingdom
576840,21722,Sweet Pudding Sticker Sheet,1,2011-11-16 15:23:00,2011-11-16,2011-11,1.63,1.63,,United Kingdom
572296,22188,Black Heart Card Holder,1,2011-10-23 14:28:00,2011-10-23,2011-10,3.95,3.95,13598.0,United Kingdom
543812,22457,Natural Slate Heart Chalkboard,3,2011-02-13 14:40:00,2011-02-13,2011-02,2.95,8.850000000000001,17472.0,United Kingdom
553570,22983,Card Billboard Font,12,2011-05-18 09:23:00,2011-05-18,2011-05,0.42,5.04,13756.0,United Kingdom
551809,82600,No Singing Metal Sign,48,2011-05-04 11:32:00,2011-05-04,2011-05,1.85,88.80000000000001,17511.0,United Kingdom
576065,23367,Set 12 Colour Pencils Spaceboy,1,2011-11-13 15:42:00,2011-11-13,2011-11,0.65,0.65,15005.0,United Kingdom
576665,23426,Metal Sign Drop Your Pants,2,2011-11-16 11:46:00,2011-11-16,2011-11,2.89,5.78,17841.0,United Kingdom
560590,23286,Blue Vintage Spot Beaker,8,2011-07-19 15:55:00,2011-07-19,2011-07,0.85,6.8,12560.0,Germany
548867,71459,Hanging Jam Jar T-Light Holder,24,2011-04-04 14:17:00,2011-04-04,2011-04,0.85,20.4,14719.0,United Kingdom
578998,23215,Jingle Bell Heart Antique Silver,1,2011-11-27 16:05:00,2011-11-27,2011-11,2.08,2.08,15436.0,United Kingdom
563021,22927,Green Giant Garden Thermometer,2,2011-08-11 13:25:00,2011-08-11,2011-08,5.95,11.9,18077.0,United Kingdom
559155,22961,Jam Making Set Printed,12,2011-07-06 15:49:00,2011-07-06,2011-07,1.45,17.4,13418.0,United Kingdom
579666,23203,Jumbo Bag Vintage Doily,10,2011-11-30 12:31:00,2011-11-30,2011-11,2.08,20.8,14893.0,United Kingdom
539472,84826,Asstd Design 3D Paper Stickers,2,2010-12-19 14:23:00,2010-12-19,2010-12,0.85,1.7,15581.0,United Kingdom
537757,82483,Wood 2 Drawer Cabinet White Finish,16,2010-12-08 11:38:00,2010-12-08,2010-12,4.95,79.2,17975.0,United Kingdom
573576,22141,Christmas Craft Tree Top Angel,3,2011-10-31 14:09:00,2011-10-31,2011-10,4.13,12.39,14096.0,United Kingdom
561034,21902,"Key Fob , Front Door",3,2011-07-24 11:45:00,2011-07-24,2011-07,0.65,1.9500000000000002,15506.0,United Kingdom
551002,20981,12 Pencils Tall Tube Woodland,12,2011-04-26 09:37:00,2011-04-26,2011-04,0.85,10.2,16834.0,United Kingdom
574743,16207A,Pink Strawberry Handbag,1,2011-11-06 16:14:00,2011-11-06,2011-11,2.95,2.95,15351.0,United Kingdom
575059,22161,Heart Decoration Rustic Hanging,1,2011-11-08 12:25:00,2011-11-08,2011-11,0.19,0.19,14071.0,United Kingdom
578531,84876B,Green Heart Compact Mirror,1,2011-11-24 14:40:00,2011-11-24,2011-11,1.25,1.25,17364.0,United Kingdom
568657,22899,Children'S Apron Dolly Girl,2,2011-09-28 12:22:00,2011-09-28,2011-09,2.1,4.2,16460.0,United Kingdom
551982,84879,Assorted Colour Bird Ornament,12,2011-05-05 13:56:00,2011-05-05,2011-05,1.69,20.28,15023.0,United Kingdom
536946,22452,Measuring Tape Babushka Pink,6,2010-12-03 12:28:00,2010-12-03,2010-12,2.95,17.700000000000003,13013.0,United Kingdom
562441,22960,Jam Making Set With Jars,6,2011-08-04 18:18:00,2011-08-04,2011-08,4.25,25.5,14543.0,United Kingdom
550750,82484,Wood Black Board Ant White Finish,2,2011-04-20 11:45:00,2011-04-20,2011-04,7.95,15.9,13632.0,United Kingdom
540354,85036C,Rose 1 Wick Morris Boxed Candle,12,2011-01-06 14:58:00,2011-01-06,2011-01,1.85,22.200000000000003,13576.0,United Kingdom
536975,22246,"Garland, Magic Garden 1.8M",12,2010-12-03 14:04:00,2010-12-03,2010-12,1.95,23.4,14911.0,EIRE
540595,22035,Vintage Caravan Greeting Card,12,2011-01-10 11:35:00,2011-01-10,2011-01,0.42,5.04,14321.0,United Kingdom
564356,22093,Motoring Tissue Box,3,2011-08-24 15:47:00,2011-08-24,2011-08,0.39,1.17,13969.0,United Kingdom
561610,21088,Set/6 Fruit Salad Paper Cups,24,2011-07-28 12:28:00,2011-07-28,2011-07,0.19,4.5600000000000005,16076.0,United Kingdom
571716,22960,Jam Making Set With Jars,1,2011-10-18 17:05:00,2011-10-18,2011-10,8.29,8.29,,United Kingdom
545713,22732,3D Vintage Christmas Stickers,1,2011-03-07 10:11:00,2011-03-07,2011-03,1.63,1.63,,United Kingdom
556826,22041,"Record Frame 7"" Single Size",4,2011-06-15 10:25:00,2011-06-15,2011-06,4.96,19.84,,United Kingdom
580305,23121,Pack Of 6 Cocktail Parasol Straws,1,2011-12-02 14:26:00,2011-12-02,2011-12,0.42,0.42,12970.0,United Kingdom
558049,21724,Panda And Bunnies Sticker Sheet,2,2011-06-24 14:16:00,2011-06-24,2011-06,0.85,1.7,15850.0,United Kingdom
545377,84507C,Blue Circles Design Monkey Doll,1,2011-03-02 11:32:00,2011-03-02,2011-03,2.55,2.55,14606.0,United Kingdom
568485,23434,3 Raffia Ribbons 50'S Christmas,200,2011-09-27 11:53:00,2011-09-27,2011-09,0.79,158.0,17511.0,United Kingdom
559816,22982,Pantry Pastry Brush,1,2011-07-12 16:11:00,2011-07-12,2011-07,2.46,2.46,,United Kingdom
563179,23344,Jumbo Bag 50'S Christmas,10,2011-08-12 14:19:00,2011-08-12,2011-08,2.08,20.8,12431.0,Australia
570688,22722,Set Of 6 Spice Tins Pantry Design,1,2011-10-11 16:29:00,2011-10-11,2011-10,8.29,8.29,,United Kingdom
548516,35961,Folkart Zinc Heart Christmas Dec,1,2011-03-31 16:28:00,2011-03-31,2011-03,1.63,1.63,,United Kingdom
563572,22491,Pack Of 12 Coloured Pencils,1,2011-08-17 15:00:00,2011-08-17,2011-08,0.85,0.85,16734.0,United Kingdom
566060,22595,Gingham Heart Decoration,1,2011-09-08 15:27:00,2011-09-08,2011-09,1.63,1.63,,United Kingdom
577633,22139,Retrospot Tea Set Ceramic 11 Pc,6,2011-11-21 10:35:00,2011-11-21,2011-11,4.95,29.700000000000003,14194.0,United Kingdom
541497,22554,Plasters In Tin Woodland Animals,1,2011-01-18 15:19:00,2011-01-18,2011-01,3.29,3.29,,United Kingdom
565233,22713,Card I Love London,2,2011-09-02 09:34:00,2011-09-02,2011-09,0.83,1.66,,United Kingdom
560930,22420,Lipstick Pen Baby Pink,12,2011-07-22 10:23:00,2011-07-22,2011-07,0.42,5.04,15829.0,United Kingdom
540255,84707A,Silver Jewelled Mirror Trinket Tray,4,2011-01-05 16:50:00,2011-01-05,2011-01,5.91,23.64,,United Kingdom
572229,23350,Roll Wrap Vintage Spot,12,2011-10-21 14:23:00,2011-10-21,2011-10,1.25,15.0,14329.0,United Kingdom
546520,22966,Gingerbread Man Cookie Cutter,12,2011-03-14 12:28:00,2011-03-14,2011-03,1.25,15.0,14911.0,EIRE
575003,22720,Set Of 3 Cake Tins Pantry Design,3,2011-11-08 11:09:00,2011-11-08,2011-11,4.95,14.850000000000001,15950.0,United Kingdom
550359,20886,Box Of 9 Pebble Candles,3,2011-04-18 10:41:00,2011-04-18,2011-04,1.95,5.85,17841.0,United Kingdom
540396,22365,Doormat Respectable House,10,2011-01-06 18:33:00,2011-01-06,2011-01,6.75,67.5,14031.0,United Kingdom
